GameID,Gender,Season,DayNum,GameType,isRegularSeason,isTourney,HasBoxscore,WTeamID,LTeamID,WScore,LScore,ScoreDiff,TotalScore,WLoc,NeutralSite,WHome,WAway,LHome,LAway,NumOT,WSeed,WSeedNum,WSeedRegion,LSeed,LSeedNum,LSeedRegion,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,_row_order,_is_tournament
W_2016_138_3106_3400,W,2016,138,NCAATourney,0,1,1,3400,3106,86,42,44,128,H,0,1,0,0,1,0,W02,2.0,W,W15,15.0,W,32,69,6,19,16,20,16,34,13,11,11,7,14,12,54,6,17,12,16,9,20,9,17,3,2,22,36424,True
W_2016_138_3140_3281,W,2016,138,NCAATourney,0,1,1,3281,3140,78,69,9,147,N,1,0,0,0,0,0,W10,10.0,W,W07,7.0,W,25,44,5,15,23,28,5,25,15,19,6,0,23,25,53,4,17,15,18,4,16,6,14,8,2,30,36425,True
W_2016_138_3161_3378,W,2016,138,NCAATourney,0,1,1,3378,3161,48,45,3,93,N,1,0,0,0,0,0,W06,6.0,W,W11,11.0,W,18,60,3,18,9,14,14,26,8,7,5,1,10,19,53,6,19,1,2,7,30,11,13,4,3,17,36426,True
W_2016_138_3163_3352,W,2016,138,NCAATourney,0,1,1,3163,3352,101,49,52,150,H,0,1,0,0,1,0,W01,1.0,W,W16,16.0,W,33,59,10,18,25,27,11,23,20,12,21,5,9,18,47,9,20,4,6,7,16,10,29,5,2,20,36427,True
W_2016_138_3182_3371,W,2016,138,NCAATourney,0,1,1,3182,3371,97,76,21,173,N,1,0,0,0,0,0,W09,9.0,W,W08,8.0,W,34,70,9,21,20,23,14,29,19,15,10,3,12,29,72,11,32,7,8,14,23,13,19,10,6,19,36428,True
W_2016_138_3199_3292,W,2016,138,NCAATourney,0,1,1,3199,3292,72,55,17,127,N,1,0,0,0,0,0,X05,5.0,X,X12,12.0,X,27,55,5,10,13,19,14,27,15,21,11,3,18,22,53,2,12,9,12,6,16,16,17,8,2,18,36429,True
W_2016_138_3208_3231,W,2016,138,NCAATourney,0,1,1,3231,3208,62,58,4,120,N,1,0,0,0,0,0,Y09,9.0,Y,Y08,8.0,Y,21,53,4,14,16,26,8,29,10,14,6,3,12,25,64,7,24,1,5,11,29,20,17,3,7,21,36430,True
W_2016_138_3218_3417,W,2016,138,NCAATourney,0,1,1,3417,3218,66,50,16,116,H,0,1,0,0,1,0,W03,3.0,W,W14,14.0,W,26,59,3,8,11,16,11,31,15,18,8,8,25,12,60,4,23,22,30,20,25,11,17,6,4,19,36431,True
W_2016_138_3233_3268,W,2016,138,NCAATourney,0,1,1,3268,3233,74,58,16,132,H,0,1,0,0,1,0,Y02,2.0,Y,Y15,15.0,Y,28,48,3,6,15,19,10,32,17,19,9,1,14,21,65,10,30,6,7,13,12,12,11,9,1,17,36432,True
W_2016_138_3246_3421,W,2016,138,NCAATourney,0,1,1,3246,3421,85,31,54,116,H,0,1,0,0,1,0,Y03,3.0,Y,Y14,14.0,Y,33,66,8,16,11,14,15,35,17,10,8,7,11,13,63,3,25,2,5,14,17,4,15,4,3,17,36433,True
W_2016_138_3274_3355,W,2016,138,NCAATourney,0,1,1,3355,3274,74,71,3,145,N,1,0,0,0,0,0,Y12,12.0,Y,Y05,5.0,Y,25,58,8,18,16,27,14,36,12,22,7,3,17,28,76,6,21,9,16,17,22,13,10,14,6,22,36434,True
W_2016_138_3283_3401,W,2016,138,NCAATourney,0,1,1,3401,3283,74,65,9,139,H,0,1,0,0,1,0,X04,4.0,X,X13,13.0,X,29,63,3,5,13,19,18,37,11,24,2,7,18,24,71,6,19,11,20,15,20,10,12,14,2,18,36435,True
W_2016_138_3299_3323,W,2016,138,NCAATourney,0,1,1,3323,3299,95,61,34,156,H,0,1,0,0,1,0,Y01,1.0,Y,Y16,16.0,Y,34,58,6,12,21,29,11,35,29,21,9,4,21,22,67,7,23,10,23,16,16,13,19,14,0,24,36436,True
W_2016_138_3328_3345,W,2016,138,NCAATourney,0,1,1,3328,3345,61,45,16,106,N,1,0,0,0,0,0,Y06,6.0,Y,Y11,11.0,Y,22,51,6,16,11,14,6,33,11,16,6,13,13,18,64,4,11,5,13,16,23,11,13,5,3,13,36437,True
W_2016_138_3335_3449,W,2016,138,NCAATourney,0,1,1,3449,3335,65,53,12,118,N,1,0,0,0,0,0,Y07,7.0,Y,Y10,10.0,Y,25,66,7,25,8,14,13,27,16,6,11,3,10,20,55,7,23,6,8,8,30,14,17,2,6,11,36438,True
W_2016_138_3362_3390,W,2016,138,NCAATourney,0,1,1,3390,3362,85,58,27,143,H,0,1,0,0,1,0,Y04,4.0,Y,Y13,13.0,Y,31,60,8,19,15,19,14,35,20,17,4,7,21,20,61,2,14,16,24,7,15,10,10,5,3,24,36439,True
W_2016_139_3107_3393,W,2016,139,NCAATourney,0,1,1,3393,3107,76,59,17,135,H,0,1,0,0,1,0,Z04,4.0,Z,Z12,12.0,Z,22,56,8,27,24,35,11,26,13,17,11,3,18,18,54,2,11,21,32,15,28,14,23,10,1,22,36440,True
W_2016_139_3113_3397,W,2016,139,NCAATourney,0,1,1,3397,3113,75,64,11,139,A,0,0,1,1,0,0,Z07,7.0,Z,Z02,2.0,Z,29,56,1,4,16,18,11,25,11,12,8,3,18,23,59,8,20,10,12,13,17,15,13,6,1,22,36441,True
W_2016_139_3120_3124,W,2016,139,NCAATourney,0,1,1,3124,3120,84,52,32,136,H,0,1,0,0,1,0,X01,1.0,X,X09,9.0,X,30,64,6,20,18,21,13,35,25,13,12,11,13,20,68,3,19,9,12,14,22,12,15,5,1,20,36442,True
W_2016_139_3177_3257,W,2016,139,NCAATourney,0,1,1,3177,3257,73,72,1,145,A,0,0,1,1,0,0,X06,6.0,X,X03,3.0,X,25,53,8,18,15,23,8,21,14,9,2,2,18,29,61,7,18,7,12,13,24,14,11,6,1,22,36443,True
W_2016_139_3243_3376,W,2016,139,NCAATourney,0,1,1,3376,3243,73,47,26,120,H,0,1,0,0,1,0,Z01,1.0,Z,Z09,9.0,Z,26,60,6,22,15,26,18,29,11,11,9,6,15,18,56,2,14,9,13,12,20,9,16,7,2,19,36444,True
W_2016_139_3277_3280,W,2016,139,NCAATourney,0,1,1,3280,3277,74,72,2,146,A,0,0,1,1,0,0,W05,5.0,W,W04,4.0,W,23,60,7,21,21,28,16,21,12,16,10,4,25,21,47,6,11,24,31,9,24,11,21,8,2,26,36445,True
W_2016_139_3326_3452,W,2016,139,NCAATourney,0,1,1,3326,3452,88,81,7,169,H,0,1,0,0,1,0,Z03,3.0,Z,Z06,6.0,Z,26,70,10,19,26,33,13,24,9,9,10,5,11,31,65,9,22,10,13,13,33,13,27,1,11,22,36446,True
W_2016_139_3333_3382,W,2016,139,NCAATourney,0,1,1,3333,3382,69,40,29,109,H,0,1,0,0,1,0,X02,2.0,X,X10,10.0,X,25,60,8,26,11,19,17,31,14,8,2,5,11,14,55,4,13,8,10,11,22,9,9,3,4,17,36447,True
W_2016_140_3163_3182,W,2016,140,NCAATourney,0,1,1,3163,3182,97,51,46,148,H,0,1,0,0,1,0,W01,1.0,W,W09,9.0,W,37,72,10,22,13,18,19,32,18,9,7,7,9,19,65,9,30,4,6,13,18,8,14,4,1,14,36448,True
W_2016_140_3199_3401,W,2016,140,NCAATourney,0,1,1,3199,3401,74,56,18,130,A,0,0,1,1,0,0,X05,5.0,X,X04,4.0,X,26,65,6,20,16,18,18,26,13,14,8,3,15,24,62,3,13,5,6,12,23,14,16,4,5,22,36449,True
W_2016_140_3231_3323,W,2016,140,NCAATourney,0,1,1,3323,3231,87,70,17,157,H,0,1,0,0,1,0,Y01,1.0,Y,Y09,9.0,Y,34,62,4,10,15,18,11,19,18,14,10,5,14,27,57,7,16,9,11,10,18,16,20,8,3,21,36450,True
W_2016_140_3246_3328,W,2016,140,NCAATourney,0,1,1,3246,3328,79,58,21,137,H,0,1,0,0,1,0,Y03,3.0,Y,Y06,6.0,Y,22,58,6,13,29,38,11,30,12,10,3,8,17,18,66,6,22,16,19,17,23,11,13,4,5,26,36451,True
W_2016_140_3268_3449,W,2016,140,NCAATourney,0,1,1,3449,3268,74,65,9,139,A,0,0,1,1,0,0,Y07,7.0,Y,Y02,2.0,Y,23,59,8,29,20,22,7,33,12,12,11,2,10,25,67,10,28,5,5,9,29,13,15,9,2,17,36452,True
W_2016_140_3281_3400,W,2016,140,NCAATourney,0,1,1,3400,3281,73,55,18,128,H,0,1,0,0,1,0,W02,2.0,W,W10,10.0,W,30,73,8,19,5,11,21,26,20,13,12,3,19,16,51,8,28,15,17,9,24,10,18,7,3,17,36453,True
W_2016_140_3355_3390,W,2016,140,NCAATourney,0,1,1,3390,3355,66,65,1,131,H,0,1,0,0,1,0,Y04,4.0,Y,Y12,12.0,Y,25,56,6,18,10,22,11,27,18,11,5,7,13,26,63,6,16,7,13,12,22,11,7,6,3,19,36454,True
W_2016_140_3378_3417,W,2016,140,NCAATourney,0,1,1,3417,3378,72,67,5,139,H,0,1,0,0,1,0,W03,3.0,W,W06,6.0,W,27,69,5,13,13,21,21,30,15,14,10,3,19,23,67,6,18,15,17,16,26,7,14,6,1,18,36455,True
W_2016_144_3246_3449,W,2016,144,NCAATourney,0,1,1,3449,3246,85,72,13,157,N,1,0,0,0,0,0,Y07,7.0,Y,Y03,3.0,Y,33,67,11,28,8,16,5,37,16,7,4,4,13,32,80,5,21,3,9,13,31,13,7,3,1,18,36456,True
W_2016_144_3323_3390,W,2016,144,NCAATourney,0,1,1,3390,3323,90,84,6,174,N,1,0,0,0,0,0,Y04,4.0,Y,Y01,1.0,Y,33,59,11,20,13,18,9,19,22,7,4,3,13,34,69,4,6,12,13,15,19,15,8,2,4,18,36457,True
W_2016_144_3326_3397,W,2016,144,NCAATourney,0,1,1,3397,3326,78,62,16,140,N,1,0,0,0,0,0,Z07,7.0,Z,Z03,3.0,Z,31,62,2,7,14,18,17,36,21,18,4,1,12,22,67,8,30,10,13,10,16,10,7,12,3,20,36458,True
W_2016_144_3376_3393,W,2016,144,NCAATourney,0,1,1,3393,3376,80,72,8,152,N,1,0,0,0,0,0,Z04,4.0,Z,Z01,1.0,Z,29,76,8,23,14,21,24,23,7,10,5,3,15,28,63,8,32,8,14,15,27,21,18,8,5,23,36459,True
W_2016_145_3124_3199,W,2016,145,NCAATourney,0,1,1,3124,3199,78,58,20,136,N,1,0,0,0,0,0,X01,1.0,X,X05,5.0,X,28,58,5,9,17,24,12,26,17,17,10,7,18,21,60,6,14,10,18,16,22,12,21,10,5,24,36460,True
W_2016_145_3163_3280,W,2016,145,NCAATourney,0,1,1,3163,3280,98,38,60,136,N,1,0,0,0,0,0,W01,1.0,W,W05,5.0,W,37,59,6,14,18,24,10,34,26,10,12,9,12,18,63,0,14,2,7,14,15,10,18,6,0,19,36461,True
W_2016_145_3177_3333,W,2016,145,NCAATourney,0,1,1,3333,3177,83,71,12,154,N,1,0,0,0,0,0,X02,2.0,X,X06,6.0,X,33,65,10,25,7,10,17,25,22,10,7,4,15,27,66,11,27,6,9,14,17,18,8,9,1,13,36462,True
W_2016_145_3400_3417,W,2016,145,NCAATourney,0,1,1,3400,3417,72,64,8,136,N,1,0,0,0,0,0,W02,2.0,W,W03,3.0,W,27,66,3,10,15,20,14,32,10,17,8,2,23,19,63,2,14,24,32,16,24,9,14,9,5,21,36463,True
W_2016_146_3390_3449,W,2016,146,NCAATourney,0,1,1,3449,3390,85,76,9,161,N,1,0,0,0,0,0,Y07,7.0,Y,Y04,4.0,Y,29,59,8,19,19,22,5,32,12,9,5,8,16,25,73,14,33,12,13,17,22,16,10,3,1,20,36464,True
W_2016_146_3393_3397,W,2016,146,NCAATourney,0,1,1,3393,3397,89,67,22,156,N,1,0,0,0,0,0,Z04,4.0,Z,Z07,7.0,Z,32,69,14,30,11,17,15,19,13,7,13,3,19,24,61,6,22,13,19,22,24,15,21,4,3,17,36465,True
W_2016_147_3124_3333,W,2016,147,NCAATourney,0,1,1,3333,3124,60,57,3,117,N,1,0,0,0,0,0,X02,2.0,X,X01,1.0,X,19,47,7,18,15,18,12,27,13,19,3,6,15,25,65,1,5,6,14,17,16,10,8,11,5,17,36466,True
W_2016_147_3163_3400,W,2016,147,NCAATourney,0,1,1,3163,3400,86,65,21,151,N,1,0,0,0,0,0,W01,1.0,W,W02,2.0,W,31,55,12,21,12,14,6,23,24,13,4,5,8,26,64,8,25,5,8,16,18,13,14,10,2,19,36467,True
W_2016_153_3163_3333,W,2016,153,NCAATourney,0,1,1,3163,3333,80,51,29,131,N,1,0,0,0,0,0,W01,1.0,W,X02,2.0,X,34,60,9,17,3,5,9,24,19,10,8,5,13,18,54,6,19,9,9,12,19,8,18,5,6,15,36468,True
W_2016_153_3393_3449,W,2016,153,NCAATourney,0,1,1,3393,3449,80,59,21,139,N,1,0,0,0,0,0,Z04,4.0,Z,Y07,7.0,Y,30,71,12,33,8,11,17,29,17,10,11,4,12,20,52,11,25,8,10,4,24,15,18,5,6,16,36469,True
W_2016_155_3163_3393,W,2016,155,NCAATourney,0,1,1,3163,3393,82,51,31,133,N,1,0,0,0,0,0,W01,1.0,W,Z04,4.0,Z,28,54,6,19,20,23,11,32,22,17,5,4,10,22,62,2,19,5,10,11,16,6,12,7,2,19,36470,True
W_2017_137_3113_3277,W,2017,137,NCAATourney,0,1,1,3113,3277,73,61,12,134,N,1,0,0,0,0,0,Z08,8.0,Z,Z09,9.0,Z,28,57,8,18,9,12,9,22,21,10,6,1,19,22,45,6,13,11,16,4,21,8,17,2,2,20,41681,True
W_2017_137_3120_3301,W,2017,137,NCAATourney,0,1,1,3301,3120,62,48,14,110,N,1,0,0,0,0,0,Y06,6.0,Y,Y11,11.0,Y,20,53,7,28,15,15,10,36,9,20,3,1,19,15,61,2,17,16,20,12,20,8,10,10,3,21,41682,True
W_2017_137_3125_3246,W,2017,137,NCAATourney,0,1,1,3246,3125,73,70,3,143,H,0,1,0,0,1,0,Y04,4.0,Y,Y13,13.0,Y,26,56,7,15,14,19,10,18,18,7,4,2,12,27,59,9,20,7,9,11,22,14,13,2,4,20,41683,True
W_2017_137_3137_3268,W,2017,137,NCAATourney,0,1,1,3268,3137,103,61,42,164,H,0,1,0,0,1,0,W03,3.0,W,W14,14.0,W,42,72,4,11,15,22,17,23,22,5,13,5,15,20,54,5,22,16,19,12,18,10,20,3,1,18,41684,True
W_2017_137_3146_3400,W,2017,137,NCAATourney,0,1,1,3400,3146,78,50,28,128,H,0,1,0,0,1,0,Y03,3.0,Y,Y14,14.0,Y,31,60,4,8,12,18,20,35,13,21,4,11,18,20,63,3,8,7,10,11,12,4,10,7,0,15,41685,True
W_2017_137_3166_3405,W,2017,137,NCAATourney,0,1,1,3166,3405,76,49,27,125,N,1,0,0,0,0,0,Z07,7.0,Z,Z10,10.0,Z,26,55,10,23,14,19,9,33,15,11,7,6,19,20,62,2,10,7,13,12,21,10,10,6,2,20,41686,True
W_2017_137_3177_3320,W,2017,137,NCAATourney,0,1,1,3177,3320,88,67,21,155,N,1,0,0,0,0,0,X07,7.0,X,X10,10.0,X,36,68,11,24,5,8,15,25,21,16,4,3,21,22,55,4,16,19,24,10,19,9,12,5,4,11,41687,True
W_2017_137_3189_3452,W,2017,137,NCAATourney,0,1,1,3452,3189,75,62,13,137,N,1,0,0,0,0,0,W06,6.0,W,W11,11.0,W,27,57,8,17,13,15,6,32,20,11,5,0,15,24,61,4,15,10,13,6,23,12,13,6,1,15,41688,True
W_2017_137_3199_3442,W,2017,137,NCAATourney,0,1,1,3199,3442,87,66,21,153,H,0,1,0,0,1,0,Z03,3.0,Z,Z14,14.0,Z,35,69,2,9,15,22,19,35,14,19,11,7,16,23,61,11,24,9,15,6,17,12,16,10,1,17,41689,True
W_2017_137_3253_3333,W,2017,137,NCAATourney,0,1,1,3333,3253,56,55,1,111,H,0,1,0,0,1,0,Z02,2.0,Z,Z15,15.0,Z,23,53,2,16,8,11,13,31,15,13,6,10,8,20,59,10,18,5,7,9,20,11,8,6,2,20,41690,True
W_2017_137_3280_3407,W,2017,137,NCAATourney,0,1,1,3280,3407,110,69,41,179,H,0,1,0,0,1,0,X02,2.0,X,X15,15.0,X,36,82,12,22,26,39,27,34,22,21,11,7,21,25,80,5,31,14,20,23,25,16,28,5,2,29,41691,True
W_2017_137_3281_3378,W,2017,137,NCAATourney,0,1,1,3281,3378,66,64,2,130,N,1,0,0,0,0,0,Z06,6.0,Z,Z11,11.0,Z,24,55,8,24,10,12,13,23,10,14,3,5,21,20,53,8,17,16,22,14,19,11,11,5,2,17,41692,True
W_2017_137_3323_3352,W,2017,137,NCAATourney,0,1,1,3323,3352,79,49,30,128,H,0,1,0,0,1,0,Y01,1.0,Y,Y16,16.0,Y,32,61,4,12,11,13,15,37,17,16,6,7,15,17,64,7,24,8,8,8,15,7,9,8,1,14,41693,True
W_2017_137_3326_3443,W,2017,137,NCAATourney,0,1,1,3326,3443,70,63,7,133,N,1,0,0,0,0,0,Y05,5.0,Y,Y12,12.0,Y,27,63,8,20,8,15,10,33,21,19,4,9,21,22,76,9,37,10,15,18,26,9,11,7,7,19,41694,True
W_2017_137_3345_3453,W,2017,137,NCAATourney,0,1,1,3345,3453,74,62,12,136,N,1,0,0,0,0,0,Y09,9.0,Y,Y08,8.0,Y,21,41,6,12,26,30,10,29,14,23,8,5,16,23,70,10,36,6,7,18,9,14,12,11,5,25,41695,True
W_2017_137_3376_3421,W,2017,137,NCAATourney,0,1,1,3376,3421,90,40,50,130,H,0,1,0,0,1,0,Z01,1.0,Z,Z16,16.0,Z,37,65,4,18,12,16,17,28,20,5,10,3,15,15,58,5,15,5,8,13,13,6,14,2,1,14,41696,True
W_2017_138_3107_3163,W,2017,138,NCAATourney,0,1,1,3163,3107,116,55,61,171,H,0,1,0,0,1,0,W01,1.0,W,W16,16.0,W,43,69,13,26,17,20,12,32,34,10,12,7,14,21,65,4,22,9,12,14,15,11,19,3,1,17,41697,True
W_2017_138_3124_3411,W,2017,138,NCAATourney,0,1,1,3124,3411,119,30,89,149,H,0,1,0,0,1,0,X01,1.0,X,X16,16.0,X,48,76,9,18,14,17,18,42,35,14,8,11,14,8,58,4,20,10,15,8,11,5,21,3,2,17,41698,True
W_2017_138_3129_3417,W,2017,138,NCAATourney,0,1,1,3417,3129,83,56,27,139,H,0,1,0,0,1,0,W04,4.0,W,W13,13.0,W,32,55,10,17,9,18,9,28,24,13,11,7,14,21,70,7,29,7,8,22,17,7,16,3,1,12,41699,True
W_2017_138_3143_3261,W,2017,138,NCAATourney,0,1,1,3143,3261,55,52,3,107,N,1,0,0,0,0,0,X09,9.0,X,X08,8.0,X,20,45,7,18,8,9,9,26,15,20,3,6,13,21,63,2,8,8,14,19,16,11,9,7,3,12,41700,True
W_2017_138_3151_3257,W,2017,138,NCAATourney,0,1,1,3257,3151,82,62,20,144,H,0,1,0,0,1,0,X04,4.0,X,X13,13.0,X,36,59,7,12,3,8,9,25,28,12,8,2,19,21,56,10,27,10,12,12,17,11,15,4,1,13,41701,True
W_2017_138_3173_3397,W,2017,138,NCAATourney,0,1,1,3397,3173,66,57,9,123,N,1,0,0,0,0,0,X05,5.0,X,X12,12.0,X,22,52,0,5,22,33,10,33,9,9,6,4,12,21,65,4,20,11,14,12,27,11,8,3,2,22,41702,True
W_2017_138_3179_3243,W,2017,138,NCAATourney,0,1,1,3243,3179,67,54,13,121,H,0,1,0,0,1,0,Y07,7.0,Y,Y10,10.0,Y,26,55,8,21,7,10,14,27,21,19,11,5,11,19,52,7,24,9,14,9,17,14,17,13,1,13,41703,True
W_2017_138_3181_3214,W,2017,138,NCAATourney,0,1,1,3181,3214,94,31,63,125,H,0,1,0,0,1,0,W02,2.0,W,W15,15.0,W,34,55,4,8,22,25,9,39,23,19,17,9,15,12,66,3,24,4,12,15,12,6,21,14,0,22,41704,True
W_2017_138_3195_3274,W,2017,138,NCAATourney,0,1,1,3274,3195,62,60,2,122,H,0,1,0,0,1,0,Z04,4.0,Z,Z13,13.0,Z,22,52,1,14,17,20,11,30,8,20,6,3,16,24,64,9,34,3,6,9,17,14,12,6,1,21,41705,True
W_2017_138_3211_3328,W,2017,138,NCAATourney,0,1,1,3328,3211,75,62,13,137,N,1,0,0,0,0,0,X06,6.0,X,X11,11.0,X,23,53,10,23,19,21,7,28,10,17,5,11,18,24,71,3,18,11,15,19,25,13,13,7,3,19,41706,True
W_2017_138_3235_3393,W,2017,138,NCAATourney,0,1,1,3393,3235,85,65,20,150,N,1,0,0,0,0,0,W08,8.0,W,W09,9.0,W,28,67,15,29,14,18,15,26,18,12,14,3,16,24,63,8,27,9,12,14,25,15,18,6,4,13,41707,True
W_2017_138_3266_3346,W,2017,138,NCAATourney,0,1,1,3346,3266,68,65,3,133,N,1,0,0,0,0,0,Z12,12.0,Z,Z05,5.0,Z,28,53,3,13,9,14,3,23,20,12,8,4,14,25,58,4,11,11,13,9,24,14,14,6,0,14,41708,True
W_2017_138_3286_3449,W,2017,138,NCAATourney,0,1,1,3449,3286,91,63,28,154,H,0,1,0,0,1,0,X03,3.0,X,X14,14.0,X,31,76,7,29,22,27,15,36,8,6,9,4,16,22,68,7,34,12,14,10,30,10,14,4,3,24,41709,True
W_2017_138_3308_3390,W,2017,138,NCAATourney,0,1,1,3390,3308,72,64,8,136,N,1,0,0,0,0,0,Y02,2.0,Y,Y15,15.0,Y,26,62,8,21,12,14,17,22,18,16,12,12,15,22,52,8,16,12,17,10,20,11,17,7,1,15,41710,True
W_2017_138_3332_3396,W,2017,138,NCAATourney,0,1,1,3332,3396,71,70,1,141,N,1,0,0,0,0,0,W10,10.0,W,W07,7.0,W,30,67,4,16,7,13,16,24,16,10,6,7,9,29,71,4,16,8,11,17,24,13,10,6,0,11,41711,True
W_2017_138_3335_3401,W,2017,138,NCAATourney,0,1,1,3401,3335,63,61,2,124,N,1,0,0,0,0,0,W05,5.0,W,W12,12.0,W,20,66,3,11,20,26,21,24,12,7,8,1,15,23,53,7,20,8,10,8,26,17,12,3,4,18,41712,True
W_2017_139_3113_3376,W,2017,139,NCAATourney,0,1,1,3376,3113,71,68,3,139,H,0,1,0,0,1,0,Z01,1.0,Z,Z08,8.0,Z,22,50,4,12,23,28,7,22,11,12,10,5,20,24,59,5,11,15,20,14,22,14,15,8,0,23,41713,True
W_2017_139_3166_3333,W,2017,139,NCAATourney,0,1,1,3333,3166,64,52,12,116,H,0,1,0,0,1,0,Z02,2.0,Z,Z07,7.0,Z,26,61,4,15,8,12,15,30,14,10,2,6,10,22,60,2,10,6,9,10,22,6,6,3,2,13,41714,True
W_2017_139_3177_3280,W,2017,139,NCAATourney,0,1,1,3280,3177,92,71,21,163,H,0,1,0,0,1,0,X02,2.0,X,X07,7.0,X,31,63,4,12,26,30,16,32,14,11,7,1,17,27,66,10,29,7,11,9,17,15,12,3,2,28,41715,True
W_2017_139_3199_3281,W,2017,139,NCAATourney,0,1,1,3199,3281,77,55,22,132,H,0,1,0,0,1,0,Z03,3.0,Z,Z06,6.0,Z,24,52,7,14,22,30,9,26,11,17,12,2,17,21,56,5,20,8,10,10,19,10,23,9,1,27,41716,True
W_2017_139_3246_3326,W,2017,139,NCAATourney,0,1,1,3326,3246,82,68,14,150,A,0,0,1,1,0,0,Y05,5.0,Y,Y04,4.0,Y,33,73,6,23,10,18,11,32,20,6,7,10,19,25,73,3,17,15,19,17,33,12,12,2,5,15,41717,True
W_2017_139_3268_3452,W,2017,139,NCAATourney,0,1,1,3268,3452,83,56,27,139,H,0,1,0,0,1,0,W03,3.0,W,W06,6.0,W,34,65,8,14,7,12,15,24,16,14,13,5,17,20,63,3,10,13,16,18,20,10,18,6,6,16,41718,True
W_2017_139_3301_3400,W,2017,139,NCAATourney,0,1,1,3400,3301,84,80,4,164,H,0,1,0,0,1,0,Y03,3.0,Y,Y06,6.0,Y,30,66,5,13,19,23,15,26,11,19,3,8,25,26,58,2,11,26,29,7,21,4,14,7,0,27,41719,True
W_2017_139_3323_3345,W,2017,139,NCAATourney,0,1,1,3323,3345,88,82,6,170,H,0,1,0,0,1,1,Y01,1.0,Y,Y09,9.0,Y,34,72,6,12,14,17,15,26,21,11,9,3,18,30,68,5,15,17,21,13,26,20,11,5,5,16,41720,True
W_2017_140_3124_3143,W,2017,140,NCAATourney,0,1,1,3124,3143,86,46,40,132,H,0,1,0,0,1,0,X01,1.0,X,X09,9.0,X,34,71,6,17,12,19,14,33,28,13,13,4,11,17,58,3,13,9,11,9,27,9,24,3,1,16,41721,True
W_2017_140_3163_3393,W,2017,140,NCAATourney,0,1,1,3163,3393,94,64,30,158,H,0,1,0,0,1,0,W01,1.0,W,W08,8.0,W,33,53,12,23,16,20,5,19,30,10,8,4,9,26,60,8,20,4,5,7,14,8,9,5,0,15,41722,True
W_2017_140_3181_3332,W,2017,140,NCAATourney,0,1,1,3332,3181,74,65,9,139,A,0,0,1,1,0,0,W10,10.0,W,W02,2.0,W,26,58,9,26,13,19,10,23,20,12,6,4,11,26,67,2,15,11,14,17,24,15,13,9,7,18,41723,True
W_2017_140_3243_3390,W,2017,140,NCAATourney,0,1,1,3390,3243,69,48,21,117,A,0,0,1,1,0,0,Y02,2.0,Y,Y07,7.0,Y,26,57,8,19,9,12,12,27,23,14,8,3,17,19,49,4,15,6,11,5,20,12,15,3,1,10,41724,True
W_2017_140_3257_3397,W,2017,140,NCAATourney,0,1,1,3257,3397,75,64,11,139,H,0,1,0,0,1,0,X04,4.0,X,X05,5.0,X,29,66,7,16,10,16,8,3,16,11,6,1,21,20,60,5,18,19,27,12,31,11,13,4,4,18,41725,True
W_2017_140_3274_3346,W,2017,140,NCAATourney,0,1,1,3346,3274,85,78,7,163,A,0,0,1,1,0,0,Z12,12.0,Z,Z04,4.0,Z,28,60,15,26,14,20,9,25,24,13,6,5,23,27,64,5,11,19,27,13,26,14,11,8,5,20,41726,True
W_2017_140_3328_3449,W,2017,140,NCAATourney,0,1,1,3449,3328,108,82,26,190,H,0,1,0,0,1,0,X03,3.0,X,X06,6.0,X,36,63,18,30,18,28,11,23,20,8,4,6,16,32,69,12,26,6,8,13,17,14,12,3,5,22,41727,True
W_2017_140_3401_3417,W,2017,140,NCAATourney,0,1,1,3417,3401,75,43,32,118,H,0,1,0,0,1,0,W04,4.0,W,W05,5.0,W,30,53,10,24,5,8,8,24,23,9,8,6,10,18,58,2,14,5,8,18,15,6,14,5,1,12,41728,True
W_2017_144_3124_3257,W,2017,144,NCAATourney,0,1,1,3124,3257,97,63,34,160,N,1,0,0,0,0,0,X01,1.0,X,X04,4.0,X,35,70,6,18,21,26,17,35,15,10,7,6,18,21,70,7,21,14,18,16,20,9,12,3,2,20,41729,True
W_2017_144_3280_3449,W,2017,144,NCAATourney,0,1,1,3280,3449,75,64,11,139,N,1,0,0,0,0,0,X02,2.0,X,X03,3.0,X,31,75,3,16,10,12,21,28,17,7,4,9,17,24,62,8,22,8,11,10,24,8,10,3,2,14,41730,True
W_2017_144_3323_3326,W,2017,144,NCAATourney,0,1,1,3323,3326,99,76,23,175,N,1,0,0,0,0,0,Y01,1.0,Y,Y05,5.0,Y,34,65,12,24,19,20,10,32,23,11,4,1,14,30,71,9,24,7,10,10,20,23,12,4,2,17,41731,True
W_2017_144_3390_3400,W,2017,144,NCAATourney,0,1,1,3390,3400,77,66,11,143,N,1,0,0,0,0,0,Y02,2.0,Y,Y03,3.0,Y,25,59,7,22,20,30,13,28,17,14,4,3,17,26,65,4,13,10,15,10,25,19,9,4,5,24,41732,True
